review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
"I went to Milktooth over the weekend and I really wanted to love it but it was just okay.  I read through a few of the reviews before going and wasn't surprised that they were out of the fried chicken when I got there.  I wasn't planning on ordering it anyway but someone in my group tried to.    I ended up going with the lamb patty melt and while it was good...it wasn't great.  I love having an egg on my sandwich so that was a highlight.  The lamb wasn't that great and it tasted like they combined the lamb meat with some sort of sausage but it don't state so on the menu.   The french fries were good but nothing special.  The lamb stew was the other item I was considering getting so maybe it would be worth going back and trying that.    If you're a vegetarian you probably want to avoid this place all together because it's not very veggie friendly.  And don't think you can go and order something (like the waffle) without the bacon because your requests for revisions will be ""politely declined"" as it states on the menu.   I like that they tell you ahead of time but it doesn't seem like it would be a terrible thing to request that the cook doesn't sprinkle the bacon on top of the waffle.   They do have some very interesting drinks and I would consider going there to grab a coffee because the process for coffee seemed to be quite intricate.    I will say that the their menu has changed since they opened and a lot of what was mentioned in previous reviews is no longer on the menu.",neutral,disappointed,"lamb patty melt, french fries, vegetarian, menu changes, coffee",3.0,Milktooth,39.7591692208,-86.146494347
"I can't say enough good things about Cash-n-Carry Paper! Like, literally, I could go on for hours! These have to be the friendliest group of guys to ever run a company. They're pleasant, hilarious, knowledgeable and they make you feel attended to rather than pushed.  It's always nice to be able to peruse around a store and not be hounded, yet also be asked if assistance is needed. They never seem impatient or frustrated even if you ask for a dozen different things at a dozen different times. I've seen them walk people around the store getting every item that customer needed and they did it with a smile.   My hubs and I cater for a living so once we found this place, we made it our goal to shop there as often as possible. Their prices are better and their selection is more vast than some of their paper supplying counterparts.   They greet you immediately with genuine smiles and their smiles linger in the atmosphere as you shop. It's such a great little business. I hope they have nothing but success. They deserve it. They got the business and customer service formulas right!",positive,delighted,"customer service, prices, selection",5.0,Cash & Carry Paper,39.7719306,-86.1418968
"Great drinks, food and atmosphere! A little loud if you are trying to eat out with a group of friends, but still a great time! Love the tropical touch!",positive,delighted,"drinks, food, atmosphere",5.0,Cheeseburger in Paradise,39.664583,-86.089236
"Love the smells of chocolates here as you walk in the door!  Amazing and creative chocolate team here that can create just about anything out of chocolate, icing, nuts, dried fruit.  What we love:   Gourmet chocolate dipped pretzel rods, Mint meltaways (dark and milk chocolate ) Chocolate covered orange peels Bourbon chocolates   Also a great place to find or special order your favorite candies.    Lastly, I've got to mention - the treats they put together for special events and holidays.",positive,delighted,"chocolates, creative, gourmet, special events",5.0,Sweet Things Chocolates,39.913292,-86.20083
Went here for the Ansel Adams exhibit which was great! Very nice set up and lots of prints all by Ansel Adams himself. I did not get to spend much time looking at the other exhibits but I will have to return. If you are a fan of Native American art then this is must-do if you are in Indianapolis.,positive,content,"Ansel Adams exhibit, Native American art, Indianapolis",4.0,Eiteljorg Museum of American Indians & Western Art,39.7684574865,-86.1677878767
"I came in to the store to get a prescription for contacts.  The exam was quick and painless, and I didn't have to wait at all (I had an appointment).  The staff are friendly, knowledgeable, and they don't try to 'sell you' like some other places.  They provided me with multiple contact lens brands to try, and they were helpful in finding the right contacts for my eyes.",positive,content,"exam, staff, contacts",4.0,Dr. Tavel Family Eye Care,39.9123205,-86.2214165
"Well, Chatham Tap is about as inoffensive as a bar can be. It doesn't overwhelm you with the TeeVees like a lot of sports bars (there's just one giant screen behind the bar). The atmosphere is cozy but there's still decent seating, the staff is friendly and the menu is even a little out there for pub food--gouda melted over apples on ciabatta? Hmm.... I had an apple, candied walnut and feta salad. Don't be fooled by the fact that it's called ""salad""--it was more like dessert. They could lay off the candied walnuts and raspberry dressing a bit and this would be a lot better and healthier option. I tried my companion's pesto and mushroom sandwich and it was quite good (probably not healthy either). The thick spicy chips were yummy (possibly homemade?). I guess most people don't go to bars to get healthful food, but I sometimes like to mitigate the beer calories by choosing the less fatty-sounding pub fare. I think Old Point may be a better option for those situations.  And, regarding beer.... I drank London Pride, which was decent. I'm not really wowed by places that have Boddington's and Fat Tire on tap--these are mass-produced and -distributed beer, people! That said, it's better than Bud or Coors.   Overall, Chatham is a decent bar. I can see why some might be more smitten than I was--it manages to offer a bit more than your generic pub experience and that can go a long way in Indy. If you're a football (soccer) fan you might also give this place extra points. But for me there wasn't really anything special to grab on to.",neutral,content,"atmosphere, menu, beer",3.0,Chatham Tap Mass. Ave.,39.7766084,-86.1463714
I needed a short term storage unit that was reasonably priced. Liz went over everything I needed to store to ensure I was getting the right size unit. This was my first time using a storage unit and it was very quick and easy to set up.,positive,content,"storage unit, reasonably priced, quick and easy",4.0,Public Storage,39.9246124408,-86.0324680196
Best breakfast place in Indy hands down. Have had consistent great service and consistently great food. I always bring my out of town friends here and everyone loves it. Yes there can be a wait but it's worth it. Love that it's in an old house with creaks in the floor and all. One of the owners (I think I've only met one of the owners) is the sweetest and happiest woman.,positive,delighted,"breakfast, service, food, owners",5.0,3 Sisters Café,39.8690303,-86.1427806
"Sooooo good!  Fav spot downtown. Classy, intimate and more quiet than most dining places.  Drinks are phenomenal I recommend the margarita!  They have a great dining room tons of booths.  Also they do rooftop dining.   Enjoy your experience here!!",positive,delighted,"dining, drinks, rooftop",5.0,Livery - Indianapolis,39.7766812,-86.1456632
"I ordered the shaved zucchini salad- it had a blue cheese yogurt, candied beets, pistachios (I think?) and some greens. Kind of small for $12, but it was good!  Also had the beausoleil oyster with chopped cucumber and some kind of mignette- delightful and you can buy them individually so you don't have to get a full order like many places!  The rose sour cocktail was right up my alley- slightly sweet and made with bubbles- how could I not like it?  We also ordered the sorghum bacon- thick cut like pork belly- sweet sauce! Yummy!   I really LOVE LOVE LOVE the decor and atmosphere here, eclectic industrial and slightly vintage- so super cute!    The menu changes quite frequently so be sure to check back often!",positive,delighted,"salad, oyster, cocktail, decor, menu",5.0,Milktooth,39.7591692208,-86.146494347
"Applebee's isn't really my thing, but I had a gift card, so we stopped in. It was actually pretty good. My wife's portabella chicken was very tasty and perfectly cooked. My bourbon street steak was also cooked nicely, but it did have that weird Applebee's steak texture. The pretzel sticks were a really good appetizer, though. Ceasar salads were fresh and good. Not too shabby, Applebee's!",positive,content,"portabella chicken, bourbon street steak, pretzel sticks, Ceasar salads",3.0,Applebee's Grill + Bar,39.905844,-86.062016
"All things get better with time!  I have come here off an on since they started the business.    If your new - sampler for 2 - 2nd option best way to get a variety and taste the food.    If slow they have a great coffee ceremony. TEA is very tasty too!  Honey wine is good too but I have not had it at this location.  If your looking to share or take some home I suggest these tasty additions:   KITFO - a sirloin ground typically eaten rare but you can (and I do) ask for it med or med well.   SHIRO - num num num  All the meat dishes are fantastic in my experience so if your looking at another meat option explore, they do meat well at this place!    I order sample for two plus all the sided dishes listed for 4 people - we ate most of it.    Caution to those who are not spicy food fans - to me this place is VERY tame in the spicy department but I have heard others who cannot handle a mouth full of flamey goodness to exclaim, this is a little spicy.",positive,delighted,"food, coffee ceremony, meat dishes",5.0,Abyssinia Ethiopian Restaurant,39.824978,-86.253415
"Hmmm. Got a Groupon, ordered delivery.. fast- friendly, no problems there. Pizza was very meh (we got the Nameless.) I had the oven on so as to pop it in there if it was cool- and it was, but we tried it both out of the box, and after a min on a 500 degree pizza stone. Much better off the stone, but still- nothing special at all. The skinny sticks are just pizza crust, no sauce, with cheese.. and unfortunately they came all stuck together  in a jumble. Since the crust was no great shakes, the sticks weren't any better. Food taste alone- sadly the better frozen pies can surpass these guys. Maybe with some time they can tweak what they are doing- they have great ideas going- just need to get a much better product out the door. I really, really had high hopes that they'd be great (their website sells it so well), so it was a big letdown that they were sub-average.",negative,disappointed,"pizza, delivery, crust, Groupon",2.0,Nameless Pizza Company,39.7527339,-86.153298
First visit for breakfast. Location is convenient in a small strip mall with Trader Joe's and Starbucks.  Place is clean and servers are friendly. I ordered bacon avocado omelet which came with toast and a side of potatoes. It was ok but I expected more for the price. I also had coffee and creams were prepackaged. I am used to real cream. Overall it was your average breakfast and prices were ok. I am giving 4 stars mainly for location and service.,positive,content,"location, service, breakfast",4.0,First Watch,39.769421,-86.1595979
"New Day has definitely become my go-to location for my growlers. My running favorites are definitely Johnny Chapman and South Cider. Parking can be a little bit of a headache on the weekend and Fridays, but it's that way with anything in Fountain Square.   Make sure to go on Tuesdays for half priced growler refills!",positive,content,"growlers, Johnny Chapman, South Cider, parking, half priced",5.0,New Day Craft,39.782987062,-86.1350676433
This is a very nice Sams club.   They have a wide selection of everything needed.  The employees are always super nice.    The only reason I gave 4 stars instead if 5 is because of the parking lot.  The parking spaces are very tiny and it seems like they don't have enough spaces to hold the cars needed to shop here.,positive,content,"selection, employees, parking lot",4.0,Sam's Club,39.7740367,-85.9742468
Came for Valentine's Day! Received amazing service from our waitress she gave amazing suggestions. I ordered a pork chop and it was delicious. The flemmings potatoes have become my favorite side and the Thai green beans were great as well. Great environment welcoming staff and i will surely be coming back for more!,positive,delighted,"service, pork chop, environment",5.0,Fleming's Prime Steakhouse & Wine Bar - Indianapolis,39.9098017418,-86.1061134961
After perusing their menu for vegetarian goodies I decided to come here when I saw on their menu a Garden Sloppy Joe.  This vegetarian alternative was pretty good for a brewpub type of place.  There are many items on their menu that have the Vegetarian V next to it which means that I'll need to stop in again during my 2 week stay.  The waitress was friendly and helpful with my veggie questions.,positive,content,"vegetarian, menu, waitress",4.0,Broad Ripple Brewpub,39.8735797809,-86.142783297
"Why am I just now trying this place? (Answer: because I typically wait til I'm hangry and opt to frequent someplace known to quickly satiate my hunger.) The cocktails really impressed me. I had a fancy margarita. Sounds simple and dumb- nope, delicious and different. (I can't think of the name; you would've been more impressed.) While there weren't any vegetarian options listed the waitress let me know they could make almost anything meatless. Score! I truly enjoyed my dinner of corn cakes & veggies annnnd the guacamole we had as an app. The tres leches cake was fantastic as well. Ambiance was nice & I'd totally recommend this to someone looking for a date night location. We'll absolutely return. Edit: we tried their brunch! Like some folks have mentioned, it's not super busy. Totally a win because I hate waiting forever and a day when I'm most likely famished and hung over. My sister and I split the breakfast tacos & the veggie omelet. The tacos were amazing! I wish they offered these a la carte. (I'd just have four of them plus a cocktail.) Each dish came with breakfast potatoes. I love potatoes. Looooove. While the seasoning was really delicious, they weren't all the way cooked through and had that raw taste still. Bummer. They gave us a flan as apology and it was killer. (I still would've rather had cooked potatoes but seriously classy save, Delicia.) I'll return. Next time I'll skip the omelet and potatoes for tacos and fruit if they'll sub it. A solid place to recover on Sunday early afternoons though.",positive,content,"cocktails, vegetarian options, ambiance",4.0,Delicia,39.847406,-86.1451809
"There's a room here that you've just GOT to see.  I absolutely love the IMA.  Adore it, even.  Remember that campaign they ran a few years ago - ""It's MY Art""?  I totally embrace that.  There's truly something for everyone here from the stellar European gallery to the cutting edge contemporary art.  The 100 Acres and outdoor gardens simply can't be missed.  Oh, and don't forget to take a day and visit the Lilly mansion.  It's breathtaking.    Did I mention the best part, yet?  It's all FREE!!!  You get to experience art, and you get to experience art, and YOU get to experience art! (In my Oprah Winfrey Voice, lol)  If you haven't visited the IMA recently, make an effort to go ASAP-tually.  They're open late (until 9) on Thursdays!  Oh, and about that room?  Ask for James Turrell.  It's the ONE piece of art that you actually get to touch. ;-)",positive,delighted,"IMA, art, free, James Turrell, 100 Acres",5.0,Newfields: A Place for Nature and the Arts,39.8274175724,-86.1896065943
"3 stars means I like it and I'll be back for more. I love Cuban food.  I lived in Tampa a long time and got to eat a lot of Cuban food. I'm excited to have another Cuban place here in Indy. There aren't many.   When I think of good Cuban food, I think of Cuban bread, yucca, plantains, pork and cafe con leche...just to name a few.  Today, we got the Cuban sandwich and the plantains. They were both really good. The portion size of the sandwich was huge. It could easily be shared. The pork and ham were good.  There were two big misses. The biggest miss is the bread. It's just not right. It was almost the consistency of a cracker. It wasn't bad, but ALL of the Cuban bread I've ever eaten was much better. Even if it's pressed, I've never had cracker-like Cuban bread.  Cuban bread is something that I would order as a side, I love it so much. This bread missed the mark.  Maybe I missed it, but there was no yucca on the menu. I really love good Cuban yucca. That was the other miss.",positive,content,"Cuban food, Cuban sandwich, plantains, bread, yucca",3.0,The Cuban Sandwich Shop,39.906797,-86.2182121
"Silver in the City has some really nice jewelry.  They also have a lot of fun trinkets that would make good gifts--things like Better-Than-A-Boyfriend soap, snarky fridge magnets, and bacon flavored gum.  They also sell some locally made goods, such as purses made from the roof of the old RCA dome.  Somewhat surprisingly, they sell furniture as well.  The location is nice, right next to Starbucks on Mass Ave.  The reason I give it 3 stars is that it seems really overpriced.  I'm not a jewelry expert, so I can't comment on those prices.  They may be quite legitimate.  A lot of the jewelry is really beautiful, and made by artists.  But all of the gifty items cost at least twice what I would have expected.  There may be a reason for this that I'm not aware of--I do know that some items are printed on recycled paper and reused materials.  I respect that.  But other items really seem unreasonable, like the $8 bar of soap or the $20 bento box.  As someone who has to live on a budget, this is a bit of a turn off.  But the place was full of people on a Sunday morning, so maybe I'm just getting old and cranky.  It is obviously a very popular store in Indianapolis.  To each their own, I guess!",neutral,disappointed,"jewelry, overpriced, gifts, location",3.0,Silver In the City,39.7733855,-86.1517062
"Pan-Latin concept .. I got the chips with trio salsa for appetizer. The short ribs for main course. Short ribs were very tender and tasty. The decor is modern and elegant. Service was beyond great, Rachael was very friendly and attentive.",positive,delighted,"short ribs, decor, service",5.0,Delicia,39.847406,-86.1451809
Amy was awesome and put together a great bouquet for my friend (having a bad day) for the very next morning! She was so quick and I asked for purple theme and she delivered with the most creative arrangement. And the way she does the leaves in the vase is so cool. Definitely recommend this place for flowers for any occasion :),positive,delighted,"bouquet, creative arrangement, flowers",5.0,Watt's Blooming,39.7755031,-86.1481665
"Swung by for the first time today for lunch. I've heard great things about this place from numerous people and it exceeded my expectations. It is an inviting restaurant upon arrival, really cool place to look around in as your waiting for a pick up or a seat. The cashier was very welcoming and asked me if it was my first visit. After yes he offered samples of anything on the menu and recommended the most popular dishes. I was informed that almost all the dishes were similar to a stew or soup served over rice. My order was the drunk chicken with a vegetarian option for only 7.50! I was very surprised with the affordability of a full plate. Since I ordered to go I received my food in a simple styrofoam clam shell container. The presentation was pretty lackluster, but food doesn't need a fancy container or complicated presentation to be delicious, that's exactly what this was! This was some of the best food I've stumbled upon in Indianapolis. The drunken chicken was so flavorful with just just a tad of spice. Vegetables were sweet and tender, for vegetarians is a terrific option. Great size portions for the price. Five stars for service and delicious food I will definitely be coming back!",positive,delighted,"service, food quality, affordability",5.0,Yats,39.8506443,-86.1455439
"Coffee Syrup (think Maple syrup) over ice cream!  You'll ALWAYS find unique food items here!  Fabulous Friendly Helpful staff especially Suzanna!  Tried & True Favorites of mine,  Orange (glazed) Chicken and Sweet petite peas  They are known for Always being in the Top 5-10 Cheap Fine Wines!!  A friend of mine, her parents are from a DRY County in TN (WTH is That) & they Always stock up on Wine when in town!! Their cereals in a box are some of the most delectable ever!",positive,delighted,"unique food items, friendly staff, cheap fine wines",4.0,Trader Joe's,39.9037062,-86.0751813
"Well I read the other reviews and I have to disagree, I found the store delightful and a welcome change from typical Goodwill. I talked to the young ladies working and said what a pleasant experience it was shopping there. They told me the items offered are taken from overstock that would typically be warehoused. They do not pull from existing merchandise at GWs but from items that would be warehoused because there is no room for them in the GW store. So for those who still wish to treasure hunt at GW this does not preempt that thrill.  For me, though, I liked that the items were somewhat more selective than a typical GW. I found three shirts which on any given day I would look at 3 different GWs around town and not find one. My total cost on them was $19.25. An Old Navy, Lee Rider and Tommy Bahama ($10 of the $19). For me it was more akin to consignment shopping and priced accordingly.   I definitely think it's worth a look on any given day. The store is very nice and it's a more pleasant shopping experience than most consignment shops.",positive,delighted,"shopping experience, selective items, reasonable pricing",4.0,Vintage Vogue by GW,39.8682676313,-86.1232091553
Food was a bit greasy for my taste. The grilled cheese tasted like it was cooked in pure butter. Fries however were better than most. If you dont mind grease this is not a bad place to try but it would not be on my list of restraunts to return to.,negative,disappointed,"greasy, grilled cheese, fries",2.0,Bagger Dave's Burger Tavern,39.9159698486,-86.2260131836
"Ok here's the deal - I REALLY wanted to like this place, especially with all of the great reviews.  It's not close to me but I made the trip because it is supposedly great!  Sadly it was underwhelming from the minute we walked in the door.  There were only a few customers, and the two waitresses were watching TV and barely acknowledged us.  One of them approached but didn't say anything, she just grabbed some menus and took us to a table.  She didn't ask for drink orders or anything, just brought us some waters without saying a word.    We selected several items from the sushi menu and waited for her to return.  And waited some more.  And some more.  Finally after about 10 minutes I got her attention and she came back and took my order sheet, again without saying a word.  The miso soup came out pretty quickly but it just wasn't great.  When the sushi arrived, I noticed it was only about half of our order.  I wasn't too worried about it though, because there was only one sushi chef behind the bar and it's not uncommon for places to bring out parts of your order over time.  Still, the service was just plain bad and I won't be back!",negative,frustrated,"service, sushi, waitresses",2.0,Sushi Bar,39.8694324,-86.1425102
I come to Indy every year for business and this place is great.food was delicious and this is st Elmo's sister rest. St Elmo's shrimps cóctel is great.make sure you make a reservation .I recommend.,positive,delighted,"food, reservation, St Elmo's",5.0,Harry & Izzy's,39.7645705993,-86.1596685387
"I have stayed here several times for conferences and always enjoyed my experience. The building itself is very sleek and conveniently located. Access to the skywalk is a huge plus during cold winter stays. Service is friendly and the rooms are comfortable and clean. Great amenities. The exercise room is excellent and well-equipped with plenty of machines, a yoga area, and a pool and hot tub. My only problem is that rooms do not come with a mini fridge, and although one can be requested, during my large conference stays I was not able to get one. Definitely a drawback when you are staying several days!",positive,content,"location, service, amenities, mini fridge",5.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
"Note: This is not a fast food place. Expect to wait about 15-20mins for a sandwich & fries. I had the turkey with avocado, etc & it was ok. Could have used more aioli, so it was a little dry since the bread is thick. The fries are the size of McDonald's & are garlicky. Wolfgang is a better choice health wise. However, was it worth the $11.99 + tax, not in my opinion but it is the airport. Idk what other places are around, but I'll explore more the next time.",neutral,indifferent,"waiting time, sandwich, price",3.0,Wolfgang Puck Express,39.7166926914,-86.2978263572
"I've been in a few times now and I need to get my review in. Love this spot. Located right next door to my favorite homebrew shop, Great Fermentations, Bier is always a good time. They have growler fills every weekend with a huge line up each time. From the DFG to the Pumpkin ale, they always impress. Only issue I have is that when itry their beers outside of the brewery, I get something off. Maybe the beer line? I don't know but I sure do enjoy their pint nights! Those are every third Friday of the month. They always have some yummy food truck or restaurant come in to serve up the masses. Stop in and see why they have won the state fair brewers cup a few times.",positive,content,"growler fills, Pumpkin ale, pint nights",4.0,Bier Brewery and Tap Room,39.8755319,-86.0828565
Why this place is so awesome I have no idea. Chili cheese etoufee with extra bread is the way to do it. Wanna mix it up? Get a half a half with chili cheese etoufee and something else. No idea why the one in Bloomington is called Dats now.,positive,delighted,"chili cheese etoufee, extra bread, Bloomington",5.0,Yats,39.8506443,-86.1455439
"The JW Marriott in downtown Indianapolis is absolutely beautiful with some of the best views of the city. The hotel has anything you could ask for from restaurants to the High Velocity Sports Bar to Starbucks. A few friends and I stayed here for a Bachelorette Party and its location in the city made it easy to walk to and from dinner without having to go outside in the snowy weather we had and is pretty centrally located. Although the room was not quite ready at 3:00PM when we checked and there was no fridge in the room, these were minor things compared to the excellence of this hotel. The staff was extremely helpful and made sure to assist their guests with any inquiries. The rooms were beautiful with comfortable beds and large bathrooms. I would definitely recommend this hotel not only for its amazing view of Indy, but for the excellent service they offer to all of their guests.",positive,delighted,"view, location, service, rooms",5.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
"Very nice deco friendly staff. Took a little staycation sometimes u need that. Room since and clean, had a wonderful view went shopping at the fashion mall. Nice",positive,content,"deco, friendly staff, clean room, wonderful view",4.0,Sheraton Indianapolis Hotel at Keystone Crossing,39.9153605,-86.1084079
My pizza was delicious and quickly delivered! Only reason I give 4 stars is because I asked for them to write a joke on the box and they didn't.,positive,content,"pizza, delivered, joke",4.0,Domino's Pizza,39.9046721,-86.0664693
I truly expected more from a burger place owned by St. Elmo's and Harry and Izzy.  The restaurant felt more like a sports bar with all the TVs on and the pop music blaring so loud it made it difficult to focus on my date.  I got the Stanford (turkey burger) and zucchini straws.  The straws where much better than my burger that lacked any real taste.  My date got the Going Greek (lamb burger) and loaded potato salad and once again the side was better than the burger.  I've had better burgers for much less.  I will try it again with a more traditional beef burger to see if it was just the non traditional that didn't work for us.,negative,disappointed,"burger, atmosphere, side dishes",2.0,Burger Study,39.7643833,-86.1588649
"This is for the University (Faculty) Club's dining room, open mainly to members who are part of IUPUI's faculty and staff.  Menu here:  https://universityclub.iupui.edu/Reservations/Weekly-Menu  Excellent service; my sponsor took me and other staff visiting the school this summer, for a buffet lunch.  The waitstaff were prompt in filling our waters and inquiring about more plates, and also served us whenever we requested (we asked that 2 portions of the red velvet cake be split 3 ways, and the result was prompt and precise, with extra small plates).  She was cheery and interacted with us professionally, even if this wasn't (I don't think) a private sector job driven by Yelp reviews and employee performance surveys.  The menu itself feels as if it's trying to demonstrate global culinary awareness on a very limited budget.  A couple of salad-y items including cornbread salad, a lively green (spinach) salad, and 2 other choices, plus various dressings that did not come out of a generic commercial bottle.  A couple of starches then proteins including a savory-sweet tofu entry--it was like the spicy peanut butter tofu I make at home, but more breaded and gunky and thus less spicy; a ""kalbi"" meat thing which was sweet and savory, soy sauce style, and kinda clumpy, but tried to hit the Korean flavor profile; and a couple of other animal meat options (uh, fish?).  Some inventiveness for trying to do something for foodies in this very countrified and simultaneously urban environment, I guess.  Culinary diversity efforts are always appreciated, even if the textures were not excellent.  My guess is they're operating with limited funding and staff, but there's some smart guy or gal doing the menu design, trying to figure how to make this stuff onthe line in a way that doesn't taste mass produced, but that also doesn't violate their financial dictates.  The food was tasty, not old, and satisfying without being too sweet, oily, or salty.  Pretty good job, all said.",positive,content,"service, menu, culinary diversity",4.0,Indiana University-Purdue University Indianapolis,39.7749394069,-86.1766033294
Great bar that has above average pub food. Friendly staff. Fair pricing. Lots more tv's added! I always stop in when I come into town!,positive,content,"pub food, friendly staff, fair pricing",5.0,Dugout Bar,39.7582445,-86.1464579
"This is hands down my favorite coffee spot. I don't understand why the Starbucks on Broad Ripple Ave gets so much business because Monon blows them out of the water. Delicious drinks, a wide variety of coffees and tasty pastries make this a must see if you're in the neighborhood. The honor bar is great for those times you just want some coffee and need to get in and out in a hurry.",positive,delighted,"coffee, pastries, honor bar",5.0,Monon Coffee Company,39.870878,-86.1422438
This was by far my favorite Cuban sandwich of all the Cubans I've had to date. We were treated to a free coffee after the meal as well as a spin of the wheel which led to a free dessert. Over all the experience was excellent.  I can't wait to go there again.,positive,delighted,"Cuban sandwich, free coffee, free dessert",5.0,The Cuban Sandwich Shop,39.906797,-86.2182121
"Went here for the great food I had experienced before.  After HORRIBLE service, flagging down the waitresses, & being told they were out of all drinks except alcohol & water, my friends and I left leaving cash at the table to cover our tabs but did not tip. The staff proceeded to call my boyfriend a nigger & follow my friend outside threatening to call the cops.  I was disappointed in the wait staff but their intolerance & bigotry will definitely prevent me from ever going back.",negative,frustrated,"service, intolerance, bigotry",1.0,Sushi Bar,39.8694324,-86.1425102
"Upscale place, food is great here and next door at Kona's. Live music in the back at Apri's. Whole package, you won't be disappointed.",positive,delighted,"food, live music, upscale",4.0,Daddy Jack's Restaurant & Bar,39.9248153714,-86.1560124953
"Went to try the Chocolate Chip Pancakes, and they did not disappoint.  This place has figured out pancake batter. I have never had a pancake with better texture and flavor.  Can't wait to return!!",positive,delighted,"Chocolate Chip Pancakes, pancake batter, texture and flavor",4.0,The Original Pancake House,39.913044,-86.186082
"I went here for the first time this week and loved it! It was fast, reasonably priced, and my brows look much better",positive,delighted,"fast, reasonably priced, brows",5.0,Perfect Arch,39.8825615,-86.1226573
Jesse at the Bar was excellent. We got a couple of drinks with soda in them. The soda was flat. She immediately took Care of us. Excellent service in a cool pub style atmosphere.,positive,content,"service, drinks, atmosphere",4.0,Wellington Pub,39.8705324,-86.142672
"My first time and the band soul bus was nice. Why they call themselves soul bus I don't have a clue. They weren't playing soul music but they were playing the blues with some jazzy undertones. Nothing worst than a bunch of white boys in jeans that look like they slept in them. It's like an after thought..they just rolled in hit a few licks after laying on the couch all day look.  They knew they had a show! when is dirty looking tees and jeans part of the act? One cat had on a nice shirt  no stage presence at all.     I was told is was a classy place..NOT more of a old gentleman's club feel and outdated looking. Had the sushi..gag me. I have had better wont order that again if I return to Daddy Jacks. My guy Aaron at Kroger 79th and fall creek makes it better! it's yummy! He's from Thailand if that helps he is a sushi master.   I also tried the buffalo shrimp. Okay I'm thinking these may be what I'm familiar with from my Ann Arbor Michigan experience ..YUCK!  not even close. No batter not even a dusting just 12.50 cent worth of shrimp  thrown in hot sauce. It's beyond laughable..where is the skill in that?  The Corona is always tasty can't mess that up.One thing for certain folks..fool me once that's all you get outta me, I don't fall for it twice when my money is involved.",negative,frustrated,"band, sushi, buffalo shrimp",2.0,Daddy Jack's Restaurant & Bar,39.9248153714,-86.1560124953
"This restaurant has been holding a spot on my bookmark list for quite some time. We were pleasantly surprised to find a lunch buffet here on a recent Friday afternoon visit.   The lighting and high ceilings are *different* but I can happily see past them for the chicken tikka, palak paneer and Chana masala. The buffet rice was on the dry side but for $7.99, I'm not complaining too much.",positive,content,"lunch buffet, chicken tikka, palak paneer",4.0,Haveli Indian Cuisine,39.763322,-86.157723
Great service. Waiter was very knowledgeable. Food was very good had something from all three courses. Cocktails were very good as well.,positive,delighted,"service, food, cocktails",5.0,Delicia,39.847406,-86.1451809
"Arrived to restaurant and were informed we could sit at bar to avoid waiting for service.  We located seating at the high top bar which we were told would be adequately serviced. Our waiter approached asking if we wanted drinks and ordered water. After waiting nearly 20 minutes our waiter returned requesting our order, as she sat down menus.. We politely informed her that we did not receive menus and would need time to order. She indicated she would return in a moment to place our order. After another 10 minutes she returns and took our order. My salad was right however we were not provided utensils, which I had to go fetch myself. My husband also inquired if a specific game could be showed on the tv. Our waitress stated she would check and returns to tell my husband he would need to ask all 8 folks sitting at the bar if it would be okay to change one of the tvs that's showing the same things as 2 other tvs. The final thing that has disappointed me and caused me to waste my time to make this complaint is that 2 men who arrived nearly 5 minutes after us placing our order were provided their food (nachos) before us who also had ordered one nacho.   Contacted management with no response! Nice atmosphere, HORRIBLE service!",negative,frustrated,"service, waiting time, management",1.0,Twin Peaks,39.9062952,-86.0474634
"Love this restaurant! Fabulous food, excellent service, beautiful decor, one of my favorite high-end restaurants in the city!",positive,delighted,"food, service, decor",5.0,Fleming's Prime Steakhouse & Wine Bar - Indianapolis,39.9098017418,-86.1061134961
Best Thai food in Indy! The Larb Chicken Salad is the best I've had ever; and I have had the opportunity to partake of Thai food all over the country. Only wished they were still open for lunch on Saturdays. The brother-sister team are warm and welcoming. They treat you like neighbors.,positive,delighted,"Thai food, Larb Chicken Salad, brother-sister team",5.0,Thai Fusion,39.77881,-86.325932
"This was my first visit to 3 Sisters Cafe and I was not disappointed. I had just come out of a physical therapy appointment for my spouse down the road at Athletico and wanted a tasty, fast breakfast -- with FAST being the operative word here.   I took a chance on 3 Sisters and it really paid off. We were in and out of there with great service in about 35 minutes total. It's a small place with friendly servers. I had a classic breakfast: 2 eggs, toast, and bacon. This was called ""The Don"" and came with potatoes but they swapped the taters for bacon at no additional cost. What an unexpected surprise! Everything was cooked to perfection: eggs over medium, wheat toast perfectly toasted, and crispy bacon.   My husband ordered a ""half"" order of pancakes which was a single giant pancake that took up literally the entire platter. He also had a side order of eggs. The portions were so generous that he wasn't able to finish it all despite having just worked up an appetite from the physical therapy.   The only thing I wish I could change is the acoustics in the place. I love that it's a converted old cottage house, but the echoes of nearby diners is pretty disruptive. There were only 4 groups of people counting us and it was pretty loud. We considered moving to their nice outdoor dining area but it's 85 and humid so we stayed put.   I'll definitely be back with friends!",positive,delighted,"service, food quality, portions, acoustics",4.0,3 Sisters Café,39.8690303,-86.1427806
